Jaar;Maand;Segment;Energietype;Contracttype;Handelsnaam;Productnaam;Variabel/Dynamisch;Prijsonderdeel;Indexatieparameter A (a.A + b.B + c.C + d.D + z);Beschrijving A;Waarde A (�/MWh) - VNR waarde;Waarde A (�/MWh) - laatst gekende waarde;Indexatieparameter B (a.A + b.B + c.C + d.D + z);Beschrijving B;Waarde B (�/MWh) - VNR waarde;Waarde B (�/MWh) - laatst gekende waarde;Indexatieparameter C (a.A + b.B + c.C + d.D + z);Beschrijving C;Waarde C (�/MWh) - VNR waarde;Waarde C (�/MWh) - laatst gekende waarde;Indexatieparameter D (a.A + b.B + c.C + d.D + z);Beschrijving D;Waarde D (�/MWh) - VNR waarde;Waarde D (�/MWh) - laatst gekende waarde;a;b;c;d;z;Prijs;source_file;Waarde A (€/MWh) - VNR waarde;Waarde A (€/MWh) - laatst gekende waarde;Waarde B (€/MWh) - VNR waarde;Waarde B (€/MWh) - laatst gekende waarde;Waarde C (€/MWh) - VNR waarde;Waarde C (€/MWh) - laatst gekende waarde;Waarde D (€/MWh) - VNR waarde;Waarde D (€/MWh) - laatst gekende waarde
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Cap;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 60,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);COSY GREEN FLEX;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 3,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);COSY GREEN FLEX;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,12;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);COSY GREEN FLEX;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,35;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);COSY GREEN FLEX;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,12;;;;� 3,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);COSY GREEN FLEX;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 3,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);COSY GREEN FLEX;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 3,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);COSY GREEN FLEX;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 85,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);DYNAMIC;Dynamisch;Dynamisch tarief;M EPEX Spot Belgium/Belpex rek gem uurprijzen;Rekenkundig gemiddelde van de uurnoteringen BE day ahead per maand. Bron: EPEX Spot/Belpex;110,75016;93,52276;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 1,35;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);DYNAMIC;Dynamisch;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex rek gem uurprijzen;Rekenkundig gemiddelde van de uurnoteringen BE day ahead per maand. Bron: EPEX Spot/Belpex;110,75016;93,52276;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,12;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);DYNAMIC;Dynamisch;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex rek gem uurprijzen;Rekenkundig gemiddelde van de uurnoteringen BE day ahead per maand. Bron: EPEX Spot/Belpex;110,75016;93,52276;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,35;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);DYNAMIC;Dynamisch;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex rek gem uurprijzen;Rekenkundig gemiddelde van de uurnoteringen BE day ahead per maand. Bron: EPEX Spot/Belpex;110,75016;93,52276;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 40,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);OFFPEAK FLEX;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 1,85;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);OFFPEAK FLEX;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,12;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);OFFPEAK FLEX;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,35;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);OFFPEAK FLEX;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,12;;;;� 2,85;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);OFFPEAK FLEX;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,85;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);OFFPEAK FLEX;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,85;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);OFFPEAK FLEX;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 70,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 2,65;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,12;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,35;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,12;;;;� 2,65;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 2,65;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 2,65;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 20,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 0,75;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,12;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,35;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,12;;;;� 0,75;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,75;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,75;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 40,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);SMART GREEN FLEX;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 3,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);SMART GREEN FLEX;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,12;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);SMART GREEN FLEX;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,35;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);SMART GREEN FLEX;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,12;;;;� 3,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);SMART GREEN FLEX;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 3,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);SMART GREEN FLEX;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 3,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);SMART GREEN FLEX;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 55,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Speciale aanbieding Testaankoop Flex 2025;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 1,00;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Speciale aanbieding Testaankoop Flex 2025;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,12;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Speciale aanbieding Testaankoop Flex 2025;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,35;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Onderneming;Elektriciteit;Afname;Mega (handelsnaam van Power Online);Speciale aanbieding Testaankoop Flex 2025;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;97,64412;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 1,00;;master_var_dyn_2026.csv;;;;;;;;
